Level,RequiredExp
6447,5176503
6448,5177708
6449,5178912
6450,5180117
6451,5181322
6452,5182527
6453,5183731
6454,5184936
6455,5186142
6456,5187347
6457,5188552
6458,5189757
6459,5190963
6460,5192168
6461,5193374
6462,5194580
6463,5195786
6464,5196992
6465,5198198
6466,5199404
6467,5200610
6468,5201816
6469,5203023
6470,5204229
6471,5205436
6472,5206643
6473,5207849
6474,5209056
6475,5210263
6476,5211470
6477,5212677
6478,5213885
6479,5215092
6480,5216299
6481,5217507
6482,5218715
6483,5219922
6484,5221130
6485,5222338
6486,5223546
6487,5224754
6488,5225962
6489,5227170
6490,5228379
6491,5229587
6492,5230796
6493,5232004
6494,5233213
6495,5234422
6496,5235631
6497,5236840
6498,5238049
6499,5239258
6500,5240468
6501,5241677
6502,5242886
6503,5244096
6504,5245306
6505,5246515
6506,5247725
6507,5248935
6508,5250145
6509,5251355
6510,5252566
6511,5253776
6512,5254986
6513,5256197
6514,5257407
6515,5258618
6516,5259829
6517,5261040
6518,5262251
6519,5263462
6520,5264673
6521,5265884
6522,5267095
6523,5268307
6524,5269518
6525,5270730
6526,5271942
6527,5273154
6528,5274365
6529,5275577
6530,5276790
6531,5278002
6532,5279214
6533,5280426
6534,5281639
6535,5282851
6536,5284064
6537,5285277
6538,5286490
6539,5287702
6540,5288915
6541,5290129
6542,5291342
6543,5292555
6544,5293768
6545,5294982
6546,5296195
6547,5297409
6548,5298623
6549,5299837
6550,5301051
6551,5302265
6552,5303479
6553,5304693
6554,5305907
6555,5307122
6556,5308336
6557,5309551
6558,5310765
6559,5311980
6560,5313195
6561,5314410
6562,5315625
6563,5316840
6564,5318055
6565,5319271
6566,5320486
6567,5321702
6568,5322917
6569,5324133
6570,5325349
6571,5326565
6572,5327781
6573,5328997
6574,5330213
6575,5331429
6576,5332645
6577,5333862
6578,5335078
6579,5336295
6580,5337512
6581,5338729
6582,5339945
6583,5341162
6584,5342379
6585,5343597
6586,5344814
6587,5346031
6588,5347249
6589,5348466
6590,5349684
6591,5350902
6592,5352119
6593,5353337
6594,5354555
6595,5355773
6596,5356992
6597,5358210
6598,5359428
6599,5360647
6600,5361865
6601,5363084
6602,5364303
6603,5365522
6604,5366741
6605,5367960
6606,5369179
6607,5370398
6608,5371617
6609,5372837
6610,5374056
6611,5375276
6612,5376495
6613,5377715
6614,5378935
6615,5380155
6616,5381375
6617,5382595
6618,5383815
6619,5385036
6620,5386256
6621,5387476
6622,5388697
6623,5389918
6624,5391138
6625,5392359
6626,5393580
6627,5394801
6628,5396022
6629,5397244
6630,5398465
6631,5399686
6632,5400908
6633,5402130
6634,5403351
6635,5404573
6636,5405795
6637,5407017
6638,5408239
6639,5409461
6640,5410683
6641,5411906
6642,5413128
6643,5414351
6644,5415573
6645,5416796
6646,5418019
6647,5419242
6648,5420465
6649,5421688
6650,5422911
6651,5424134
6652,5425357
6653,5426581
6654,5427804
6655,5429028
6656,5430252
6657,5431476
6658,5432700
6659,5433924
6660,5435148
6661,5436372
6662,5437596
6663,5438820
6664,5440045
6665,5441269
6666,5442494
6667,5443719
6668,5444944
6669,5446169
6670,5447394
6671,5448619
6672,5449844
6673,5451069
6674,5452294
6675,5453520
6676,5454745
6677,5455971
6678,5457197
6679,5458423
6680,5459649
6681,5460875
6682,5462101
6683,5463327
6684,5464553
6685,5465780
6686,5467006
6687,5468233
6688,5469459
6689,5470686
6690,5471913
6691,5473140
6692,5474367
6693,5475594
6694,5476821
6695,5478048
6696,5479276
6697,5480503
6698,5481731
6699,5482959
6700,5484186
6701,5485414
6702,5486642
6703,5487870
6704,5489098
6705,5490327
6706,5491555
6707,5492783
6708,5494012
6709,5495240
6710,5496469
6711,5497698
6712,5498927
6713,5500156
6714,5501385
6715,5502614
6716,5503843
6717,5505072
6718,5506302
6719,5507531
6720,5508761
6721,5509990
6722,5511220
6723,5512450
6724,5513680
6725,5514910
6726,5516140
6727,5517370
6728,5518601
6729,5519831
6730,5521062
6731,5522292
6732,5523523
6733,5524754
6734,5525985
6735,5527216
6736,5528447
6737,5529678
6738,5530909
6739,5532140
6740,5533372
6741,5534603
6742,5535835
6743,5537067
6744,5538298
6745,5539530
6746,5540762
6747,5541994
6748,5543226
6749,5544459
6750,5545691
6751,5546923
6752,5548156
6753,5549388
6754,5550621
6755,5551854
6756,5553087
6757,5554320
6758,5555553
6759,5556786
6760,5558019
6761,5559253
6762,5560486
6763,5561719
6764,5562953
6765,5564187
6766,5565421
6767,5566654
6768,5567888
6769,5569123
6770,5570357
6771,5571591
6772,5572825
6773,5574060
6774,5575294
6775,5576529
6776,5577763
6777,5578998
6778,5580233
6779,5581468
6780,5582703
6781,5583938
6782,5585174
6783,5586409
6784,5587644
6785,5588880
6786,5590116
6787,5591351
6788,5592587
6789,5593823
6790,5595059
6791,5596295
6792,5597531
6793,5598767
6794,5600004
6795,5601240
6796,5602477
6797,5603713
6798,5604950
6799,5606187
6800,5607424
6801,5608661
6802,5609898
6803,5611135
6804,5612372
6805,5613609
6806,5614847
6807,5616084
6808,5617322
6809,5618560
6810,5619798
6811,5621035
6812,5622273
6813,5623511
6814,5624750
6815,5625988
6816,5627226
6817,5628465
6818,5629703
6819,5630942
6820,5632180
6821,5633419
6822,5634658
6823,5635897
6824,5637136
6825,5638375
6826,5639615
6827,5640854
6828,5642093
6829,5643333
6830,5644572
6831,5645812
6832,5647052
6833,5648292
6834,5649532
6835,5650772
6836,5652012
6837,5653252
6838,5654493
6839,5655733
6840,5656974
6841,5658214
6842,5659455
6843,5660696
6844,5661937
6845,5663178
6846,5664419
6847,5665660
6848,5666901
6849,5668142
6850,5669384
6851,5670625
6852,5671867
6853,5673109
6854,5674350
6855,5675592
6856,5676834
6857,5678076
6858,5679318
6859,5680561
6860,5681803
6861,5683045
6862,5684288
6863,5685531
6864,5686773
6865,5688016
6866,5689259
6867,5690502
6868,5691745
6869,5692988
6870,5694231
6871,5695475
6872,5696718
6873,5697962
6874,5699205
6875,5700449
6876,5701693
6877,5702937
6878,5704180
6879,5705425
6880,5706669
6881,5707913
6882,5709157
6883,5710402
6884,5711646
6885,5712891
6886,5714135
6887,5715380
6888,5716625
6889,5717870
6890,5719115
6891,5720360
6892,5721605
6893,5722851
6894,5724096
6895,5725342
6896,5726587
6897,5727833
6898,5729079
6899,5730325
6900,5731570
6901,5732817
6902,5734063
6903,5735309
6904,5736555
6905,5737802
6906,5739048
6907,5740295
6908,5741541
6909,5742788
6910,5744035
6911,5745282
6912,5746529
6913,5747776
6914,5749023
6915,5750271
6916,5751518
6917,5752765
6918,5754013
6919,5755261
6920,5756508
6921,5757756
6922,5759004
6923,5760252
6924,5761500
6925,5762749
6926,5763997
6927,5765245
6928,5766494
6929,5767742
6930,5768991
6931,5770240
6932,5771488
6933,5772737
6934,5773986
6935,5775235
6936,5776485
6937,5777734
6938,5778983
6939,5780233
6940,5781482
6941,5782732
6942,5783982
6943,5785232
6944,5786481
6945,5787731
6946,5788982
6947,5790232
6948,5791482
6949,5792732
6950,5793983
6951,5795233
6952,5796484
6953,5797735
6954,5798986
6955,5800236
6956,5801487
6957,5802739
6958,5803990
6959,5805241
6960,5806492
6961,5807744
6962,5808995
6963,5810247
6964,5811499
6965,5812750
6966,5814002
6967,5815254
6968,5816506
6969,5817759
6970,5819011
6971,5820263
6972,5821516
6973,5822768
6974,5824021
6975,5825273
6976,5826526
6977,5827779
6978,5829032
6979,5830285
6980,5831538
6981,5832792
6982,5834045
6983,5835298
6984,5836552
6985,5837805
6986,5839059
6987,5840313
6988,5841567
6989,5842821
6990,5844075
6991,5845329
6992,5846583
6993,5847837
6994,5849092
6995,5850346
6996,5851601
6997,5852856
6998,5854110
6999,5855365
7000,5856620
7001,5857875
7002,5859130
7003,5860386
7004,5861641
7005,5862896
7006,5864152
7007,5865407
7008,5866663
7009,5867919
7010,5869175
7011,5870430
7012,5871687
7013,5872943
7014,5874199
7015,5875455
7016,5876711
7017,5877968
7018,5879225
7019,5880481
7020,5881738
7021,5882995
7022,5884252
7023,5885509
7024,5886766
7025,5888023
7026,5889280
7027,5890538
7028,5891795
7029,5893053
7030,5894310
7031,5895568
7032,5896826
7033,5898084
7034,5899342
7035,5900600
7036,5901858
7037,5903116
7038,5904374
7039,5905633
7040,5906891
7041,5908150
7042,5909409
7043,5910668
7044,5911926
7045,5913185
7046,5914444
7047,5915704
7048,5916963
7049,5918222
7050,5919482
7051,5920741
7052,5922001
7053,5923260
7054,5924520
7055,5925780
7056,5927040
7057,5928300
7058,5929560
7059,5930820
7060,5932081
7061,5933341
7062,5934602
7063,5935862
7064,5937123
7065,5938384
7066,5939644
7067,5940905
7068,5942166
7069,5943428
7070,5944689
7071,5945950
7072,5947211
7073,5948473
7074,5949734
7075,5950996
7076,5952258
7077,5953520
7078,5954782
7079,5956044
7080,5957306
7081,5958568
7082,5959830
7083,5961093
7084,5962355
7085,5963618
7086,5964880
7087,5966143
7088,5967406
7089,5968669
7090,5969932
7091,5971195
7092,5972458
7093,5973721
7094,5974984
7095,5976248
7096,5977511
7097,5978775
7098,5980039
7099,5981302
7100,5982566
7101,5983830
7102,5985094
7103,5986359
7104,5987623
7105,5988887
7106,5990151
7107,5991416
7108,5992681
7109,5993945
7110,5995210
7111,5996475
7112,5997740
7113,5999005
7114,6000270
7115,6001535
7116,6002800
7117,6004066
7118,6005331
7119,6006597
7120,6007863
7121,6009128
7122,6010394
7123,6011660
7124,6012926
7125,6014192
7126,6015458
7127,6016725
7128,6017991
7129,6019257
7130,6020524
7131,6021791
7132,6023057
7133,6024324
7134,6025591
7135,6026858
7136,6028125
7137,6029392
7138,6030660
7139,6031927
7140,6033194
7141,6034462
7142,6035730
7143,6036997
7144,6038265
7145,6039533
7146,6040801
7147,6042069
7148,6043337
7149,6044605
7150,6045874
7151,6047142
7152,6048411
7153,6049679
7154,6050948
7155,6052217
7156,6053485
7157,6054754
7158,6056023
7159,6057292
7160,6058562
7161,6059831
7162,6061100
7163,6062370
7164,6063639
7165,6064909
7166,6066179
7167,6067449
7168,6068719
7169,6069989
7170,6071259
7171,6072529
7172,6073799
7173,6075069
7174,6076340
7175,6077610
7176,6078881
7177,6080152
7178,6081423
7179,6082693
7180,6083964
7181,6085235
7182,6086507
7183,6087778
7184,6089049
7185,6090321
7186,6091592
7187,6092864
7188,6094135
7189,6095407
7190,6096679
7191,6097951
7192,6099223
7193,6100495
7194,6101767
7195,6103040
7196,6104312
7197,6105585
7198,6106857
7199,6108130
7200,6109403
7201,6110675
7202,6111948
7203,6113221
7204,6114494
7205,6115768
7206,6117041
7207,6118314
7208,6119588
7209,6120861
7210,6122135
7211,6123409
7212,6124682
7213,6125956
7214,6127230
7215,6128504
7216,6129779
7217,6131053
7218,6132327
7219,6133602
7220,6134876
7221,6136151
7222,6137425
7223,6138700
7224,6139975
7225,6141250
7226,6142525
7227,6143800
7228,6145075
7229,6146351
7230,6147626
7231,6148902
7232,6150177
7233,6151453
7234,6152729
7235,6154004
7236,6155280
7237,6156556
7238,6157832
7239,6159109
7240,6160385
7241,6161661
7242,6162938
7243,6164214
7244,6165491
7245,6166768
7246,6168044
7247,6169321
7248,6170598
7249,6171875
7250,6173153
7251,6174430
7252,6175707
7253,6176985
7254,6178262
7255,6179540
7256,6180817
7257,6182095
7258,6183373
7259,6184651
7260,6185929
7261,6187207
7262,6188485
7263,6189764
7264,6191042
7265,6192321
7266,6193599
7267,6194878
7268,6196156
7269,6197435
7270,6198714
7271,6199993
7272,6201272
7273,6202552
7274,6203831
7275,6205110
7276,6206390
7277,6207669
7278,6208949
7279,6210228
7280,6211508
7281,6212788
7282,6214068
7283,6215348
7284,6216628
7285,6217909
7286,6219189
7287,6220469
7288,6221750
7289,6223030
7290,6224311
7291,6225592
7292,6226873
7293,6228154
7294,6229435
7295,6230716
7296,6231997
7297,6233278
7298,6234560
7299,6235841
7300,6237123
7301,6238404
7302,6239686
7303,6240968
7304,6242250
7305,6243532
7306,6244814
7307,6246096
7308,6247378
7309,6248661
7310,6249943
7311,6251226
7312,6252508
7313,6253791
7314,6255074
7315,6256357
7316,6257640
7317,6258923
7318,6260206
7319,6261489
7320,6262772
7321,6264056
7322,6265339
7323,6266623
7324,6267906
7325,6269190
7326,6270474
7327,6271758
7328,6273042
7329,6274326
7330,6275610
7331,6276895
7332,6278179
7333,6279463
7334,6280748
7335,6282032
7336,6283317
7337,6284602
7338,6285887
7339,6287172
7340,6288457
7341,6289742
7342,6291027
7343,6292313
7344,6293598
7345,6294884
7346,6296169
7347,6297455
7348,6298741
7349,6300026
7350,6301312
7351,6302598
7352,6303885
7353,6305171
7354,6306457
7355,6307743
7356,6309030
7357,6310316
7358,6311603
7359,6312890
7360,6314177
7361,6315463
7362,6316750
7363,6318038
7364,6319325
7365,6320612
7366,6321899
7367,6323187
7368,6324474
7369,6325762
7370,6327049
7371,6328337
7372,6329625
7373,6330913
7374,6332201
7375,6333489
7376,6334777
7377,6336066
7378,6337354
7379,6338643
7380,6339931
7381,6341220
7382,6342509
7383,6343797
7384,6345086
7385,6346375
7386,6347664
7387,6348954
7388,6350243
7389,6351532
7390,6352822
7391,6354111
7392,6355401
7393,6356690
7394,6357980
7395,6359270
7396,6360560
7397,6361850
7398,6363140
7399,6364430
7400,6365721
7401,6367011
7402,6368302
7403,6369592
7404,6370883
7405,6372174
7406,6373464
7407,6374755
7408,6376046
7409,6377337
7410,6378629
7411,6379920
7412,6381211
7413,6382503
7414,6383794
7415,6385086
7416,6386377
7417,6387669
7418,6388961
7419,6390253
7420,6391545
7421,6392837
7422,6394129
7423,6395422
7424,6396714
7425,6398007
7426,6399299
7427,6400592
7428,6401885
7429,6403177
7430,6404470
7431,6405763
7432,6407056
7433,6408350
7434,6409643
7435,6410936
7436,6412230
7437,6413523
7438,6414817
7439,6416111
7440,6417404
7441,6418698
7442,6419992
7443,6421286
7444,6422580
7445,6423875
7446,6425169
7447,6426463
7448,6427758
7449,6429052
7450,6430347
7451,6431642
7452,6432937
7453,6434231
7454,6435526
7455,6436822
7456,6438117
7457,6439412
7458,6440707
7459,6442003
7460,6443298
7461,6444594
7462,6445890
7463,6447185
7464,6448481
7465,6449777
7466,6451073
7467,6452369
7468,6453666
7469,6454962
7470,6456258
7471,6457555
7472,6458851
7473,6460148
7474,6461445
7475,6462742
7476,6464039
7477,6465336
7478,6466633
7479,6467930
7480,6469227
7481,6470524
7482,6471822
7483,6473119
7484,6474417
7485,6475715
7486,6477012
7487,6478310
7488,6479608
7489,6480906
7490,6482204
7491,6483503
7492,6484801
7493,6486099
7494,6487398
7495,6488696
7496,6489995
7497,6491294
7498,6492593
7499,6493892
7500,6495191
7501,6496490
7502,6497789
7503,6499088
7504,6500387
7505,6501687
7506,6502986
7507,6504286
7508,6505586
7509,6506885
7510,6508185
7511,6509485
7512,6510785
7513,6512085
7514,6513386
7515,6514686
7516,6515986
7517,6517287
7518,6518587
7519,6519888
7520,6521189
7521,6522489
7522,6523790
7523,6525091
7524,6526392
7525,6527694
7526,6528995
7527,6530296
7528,6531598
7529,6532899
7530,6534201
7531,6535502
7532,6536804
7533,6538106
7534,6539408
7535,6540710
7536,6542012
7537,6543314
7538,6544616
7539,6545919
7540,6547221
7541,6548524
7542,6549826
7543,6551129
7544,6552432
7545,6553735
7546,6555038
7547,6556341
7548,6557644
7549,6558947
7550,6560251
7551,6561554
7552,6562857
7553,6564161
7554,6565465
7555,6566768
7556,6568072
7557,6569376
7558,6570680
7559,6571984
7560,6573288
7561,6574593
7562,6575897
7563,6577202
7564,6578506
7565,6579811
7566,6581115
7567,6582420
7568,6583725
7569,6585030
7570,6586335
7571,6587640
7572,6588945
7573,6590251
7574,6591556
7575,6592862
7576,6594167
7577,6595473
7578,6596778
7579,6598084
7580,6599390
7581,6600696
7582,6602002
7583,6603308
7584,6604615
7585,6605921
7586,6607227
7587,6608534
7588,6609841
7589,6611147
7590,6612454
7591,6613761
7592,6615068
7593,6616375
7594,6617682
7595,6618989
7596,6620296
7597,6621604
7598,6622911
7599,6624219
7600,6625526
7601,6626834
7602,6628142
7603,6629450
7604,6630758
7605,6632066
7606,6633374
7607,6634682
7608,6635991
7609,6637299
7610,6638607
7611,6639916
7612,6641225
7613,6642533
7614,6643842
7615,6645151
7616,6646460
7617,6647769
7618,6649078
7619,6650388
7620,6651697
7621,6653006
7622,6654316
7623,6655626
7624,6656935
7625,6658245
7626,6659555
7627,6660865
7628,6662175
7629,6663485
7630,6664795
7631,6666105
7632,6667416
7633,6668726
7634,6670037
7635,6671347
7636,6672658
7637,6673969
7638,6675280
7639,6676591
7640,6677902
7641,6679213
7642,6680524
7643,6681836
7644,6683147
7645,6684459
7646,6685770
7647,6687082
7648,6688394
7649,6689705
7650,6691017
7651,6692329
7652,6693641
7653,6694954
7654,6696266
7655,6697578
7656,6698891
7657,6700203
7658,6701516
7659,6702828
7660,6704141
7661,6705454
7662,6706767
7663,6708080
7664,6709393
7665,6710706
7666,6712020
7667,6713333
7668,6714647
7669,6715960
7670,6717274
7671,6718587
7672,6719901
7673,6721215
7674,6722529
7675,6723843
7676,6725157
7677,6726472
7678,6727786
7679,6729100
7680,6730415
7681,6731729
7682,6733044
7683,6734359
7684,6735674
7685,6736989
7686,6738304
7687,6739619
7688,6740934
7689,6742249
7690,6743564
7691,6744880
7692,6746195
7693,6747511
7694,6748827
7695,6750142
7696,6751458
7697,6752774
7698,6754090
7699,6755406
7700,6756723
7701,6758039
7702,6759355
7703,6760672
7704,6761988
7705,6763305
7706,6764622
7707,6765938
7708,6767255
7709,6768572
7710,6769889
7711,6771206
7712,6772524
7713,6773841
7714,6775158
7715,6776476
7716,6777793
7717,6779111
7718,6780429
7719,6781747
7720,6783065
7721,6784383
7722,6785701
7723,6787019
7724,6788337
7725,6789655
7726,6790974
7727,6792292
7728,6793611
7729,6794930
7730,6796248
7731,6797567
7732,6798886
7733,6800205
7734,6801524
7735,6802843
7736,6804163
7737,6805482
7738,6806802
7739,6808121
7740,6809441
7741,6810760
7742,6812080
7743,6813400
7744,6814720
7745,6816040
7746,6817360
7747,6818680
7748,6820001
7749,6821321
7750,6822642
7751,6823962
7752,6825283
7753,6826603
7754,6827924
7755,6829245
7756,6830566
7757,6831887
7758,6833208
7759,6834530
7760,6835851
7761,6837172
7762,6838494
7763,6839815
7764,6841137
7765,6842459
7766,6843781
7767,6845103
7768,6846425
7769,6847747
7770,6849069
7771,6850391
7772,6851713
7773,6853036
7774,6854358
7775,6855681
7776,6857004
7777,6858326
7778,6859649
7779,6860972
7780,6862295
7781,6863618
7782,6864941
7783,6866265
7784,6867588
7785,6868912
7786,6870235
7787,6871559
7788,6872882
7789,6874206
7790,6875530
7791,6876854
7792,6878178
7793,6879502
7794,6880826
7795,6882151
7796,6883475
7797,6884800
7798,6886124
7799,6887449
7800,6888773
7801,6890098
7802,6891423
7803,6892748
7804,6894073
7805,6895398
7806,6896724
7807,6898049
7808,6899374
7809,6900700
7810,6902025
7811,6903351
7812,6904677
7813,6906003
7814,6907328
7815,6908654
7816,6909981
7817,6911307
7818,6912633
7819,6913959
7820,6915286
7821,6916612
7822,6917939
7823,6919266
7824,6920592
7825,6921919
7826,6923246
7827,6924573
7828,6925900
7829,6927227
7830,6928555
7831,6929882
7832,6931209
7833,6932537
7834,6933865
7835,6935192
7836,6936520
7837,6937848
7838,6939176
7839,6940504
7840,6941832
7841,6943160
7842,6944488
7843,6945817
7844,6947145
7845,6948474
7846,6949802
7847,6951131
7848,6952460
7849,6953789
7850,6955118
7851,6956447
7852,6957776
7853,6959105
7854,6960434
7855,6961764
7856,6963093
7857,6964423
7858,6965752
7859,6967082
7860,6968412
7861,6969742
7862,6971072
7863,6972402
7864,6973732
7865,6975062
7866,6976393
7867,6977723
7868,6979053
7869,6980384
7870,6981715
7871,6983045
7872,6984376
7873,6985707
7874,6987038
7875,6988369
7876,6989700
7877,6991032
7878,6992363
7879,6993694
7880,6995026
7881,6996357
7882,6997689
7883,6999021
7884,7000353
7885,7001685
7886,7003017
7887,7004349
7888,7005681
7889,7007013
7890,7008346
7891,7009678
7892,7011010
7893,7012343
7894,7013676
7895,7015008
7896,7016341
7897,7017674
7898,7019007
7899,7020340
7900,7021674
7901,7023007
7902,7024340
7903,7025674
7904,7027007
7905,7028341
7906,7029674
7907,7031008
7908,7032342
7909,7033676
7910,7035010
7911,7036344
7912,7037678
7913,7039013
7914,7040347
7915,7041682
7916,7043016
7917,7044351
7918,7045685
7919,7047020
7920,7048355
7921,7049690
7922,7051025
7923,7052360
7924,7053695
7925,7055031
7926,7056366
7927,7057702
7928,7059037
7929,7060373
7930,7061708
7931,7063044
7932,7064380
7933,7065716
7934,7067052
7935,7068388
7936,7069724
7937,7071061
7938,7072397
7939,7073734
7940,7075070
7941,7076407
7942,7077744
7943,7079080
7944,7080417
7945,7081754
7946,7083091
7947,7084428
7948,7085766
7949,7087103
7950,7088440
7951,7089778
7952,7091115
7953,7092453
7954,7093791
7955,7095129
7956,7096467
7957,7097805
7958,7099143
7959,7100481
7960,7101819
7961,7103157
7962,7104496
7963,7105834
7964,7107173
7965,7108511
7966,7109850
7967,7111189
7968,7112528
7969,7113867
7970,7115206
7971,7116545
7972,7117884
7973,7119224
7974,7120563
7975,7121903
7976,7123242
7977,7124582
7978,7125922
7979,7127262
7980,7128601
7981,7129941
7982,7131282
7983,7132622
7984,7133962
7985,7135302
7986,7136643
7987,7137983
7988,7139324
7989,7140665
7990,7142005
7991,7143346
7992,7144687
7993,7146028
7994,7147369
7995,7148710
7996,7150052
7997,7151393
7998,7152734
7999,7154076
8000,7155418
8001,7156759
8002,7158101
8003,7159443
8004,7160785
8005,7162127
8006,7163469
8007,7164811
8008,7166153
8009,7167496
8010,7168838
8011,7170181
8012,7171523
8013,7172866
8014,7174209
8015,7175552
8016,7176895
8017,7178238
8018,7179581
8019,7180924
8020,7182267
8021,7183610
8022,7184954
8023,7186297
8024,7187641
8025,7188985
8026,7190329
8027,7191672
8028,7193016
8029,7194360
8030,7195704
8031,7197049
8032,7198393
8033,7199737
8034,7201082
8035,7202426
8036,7203771
8037,7205116
8038,7206460
8039,7207805
8040,7209150
8041,7210495
8042,7211840
8043,7213186
8044,7214531
8045,7215876
8046,7217222
8047,7218567
8048,7219913
8049,7221258
8050,7222604
8051,7223950
8052,7225296
8053,7226642
8054,7227988
8055,7229334
8056,7230681
8057,7232027
8058,7233374
8059,7234720
8060,7236067
8061,7237413
8062,7238760
8063,7240107
8064,7241454
8065,7242801
8066,7244148
8067,7245495
8068,7246843
8069,7248190
8070,7249538
8071,7250885
8072,7252233
8073,7253580
8074,7254928
8075,7256276
8076,7257624
8077,7258972
8078,7260320
8079,7261668
8080,7263017
8081,7264365
8082,7265714
8083,7267062
8084,7268411
8085,7269759
8086,7271108
8087,7272457
8088,7273806
8089,7275155
8090,7276504
8091,7277853
8092,7279203
8093,7280552
8094,7281902
8095,7283251
8096,7284601
8097,7285950
8098,7287300
8099,7288650
8100,7290000
8101,7291350
8102,7292700
8103,7294050
8104,7295401
8105,7296751
8106,7298101
8107,7299452
8108,7300803
8109,7302153
8110,7303504
8111,7304855
8112,7306206
8113,7307557
8114,7308908
8115,7310259
8116,7311611
8117,7312962
8118,7314313
8119,7315665
8120,7317017
8121,7318368
8122,7319720
8123,7321072
8124,7322424
8125,7323776
8126,7325128
8127,7326480
8128,7327833
8129,7329185
8130,7330537
8131,7331890
8132,7333243
8133,7334595
8134,7335948
8135,7337301
8136,7338654
8137,7340007
8138,7341360
8139,7342713
8140,7344067
8141,7345420
8142,7346773
8143,7348127
8144,7349481
8145,7350834
8146,7352188
8147,7353542
8148,7354896
8149,7356250
8150,7357604
8151,7358958
8152,7360313
8153,7361667
8154,7363021
8155,7364376
8156,7365731
8157,7367085
8158,7368440
8159,7369795
8160,7371150
8161,7372505
8162,7373860
8163,7375215
8164,7376570
8165,7377926
8166,7379281
8167,7380637
8168,7381992
8169,7383348
8170,7384704
8171,7386060
8172,7387416
8173,7388772
8174,7390128
8175,7391484
8176,7392840
8177,7394197
8178,7395553
8179,7396910
8180,7398266
8181,7399623
8182,7400980
8183,7402337
8184,7403693
8185,7405051
8186,7406408
8187,7407765
8188,7409122
8189,7410479
8190,7411837
8191,7413194
8192,7414552
8193,7415910
8194,7417267
8195,7418625
8196,7419983
8197,7421341
8198,7422699
8199,7424058
8200,7425416
8201,7426774
8202,7428133
8203,7429491
8204,7430850
8205,7432208
8206,7433567
8207,7434926
8208,7436285
8209,7437644
8210,7439003
8211,7440362
8212,7441721
8213,7443081
8214,7444440
8215,7445800
8216,7447159
8217,7448519
8218,7449879
8219,7451239
8220,7452599
8221,7453959
8222,7455319
8223,7456679
8224,7458039
8225,7459399
8226,7460760
8227,7462120
8228,7463481
8229,7464842
8230,7466202
8231,7467563
8232,7468924
8233,7470285
8234,7471646
8235,7473007
8236,7474369
8237,7475730
8238,7477091
8239,7478453
8240,7479814
8241,7481176
8242,7482538
8243,7483900
8244,7485261
8245,7486623
8246,7487986
8247,7489348
8248,7490710
8249,7492072
8250,7493435
8251,7494797
8252,7496160
8253,7497522
8254,7498885
8255,7500248
8256,7501611
8257,7502974
8258,7504337
8259,7505700
8260,7507063
8261,7508426
8262,7509790
8263,7511153
8264,7512517
8265,7513881
8266,7515244
8267,7516608
8268,7517972
8269,7519336
8270,7520700
8271,7522064
8272,7523428
8273,7524793
8274,7526157
8275,7527521
8276,7528886
8277,7530251
8278,7531615
8279,7532980
8280,7534345
8281,7535710
8282,7537075
8283,7538440
8284,7539805
8285,7541171
8286,7542536
8287,7543901
8288,7545267
8289,7546633
8290,7547998
8291,7549364
8292,7550730
8293,7552096
8294,7553462
8295,7554828
8296,7556194
8297,7557561
8298,7558927
8299,7560293
8300,7561660
8301,7563026
8302,7564393
8303,7565760
8304,7567127
8305,7568494
8306,7569861
8307,7571228
8308,7572595
8309,7573962
8310,7575330
8311,7576697
8312,7578065
8313,7579432
8314,7580800
8315,7582168
8316,7583535
8317,7584903
8318,7586271
8319,7587639
8320,7589008
8321,7590376
8322,7591744
8323,7593113
8324,7594481
8325,7595850
8326,7597218
8327,7598587
8328,7599956
8329,7601325
8330,7602694
8331,7604063
8332,7605432
8333,7606801
8334,7608171
8335,7609540
8336,7610910
8337,7612279
8338,7613649
8339,7615018
8340,7616388
8341,7617758
8342,7619128
8343,7620498
8344,7621868
8345,7623239
8346,7624609
8347,7625979
8348,7627350
8349,7628720
8350,7630091
8351,7631462
8352,7632832
8353,7634203
8354,7635574
8355,7636945
8356,7638316
8357,7639688
8358,7641059
8359,7642430
8360,7643802
8361,7645173
8362,7646545
8363,7647917
8364,7649288
8365,7650660
8366,7652032
8367,7653404
8368,7654776
8369,7656149
8370,7657521
8371,7658893
8372,7660266
8373,7661638
8374,7663011
8375,7664383
8376,7665756
8377,7667129
8378,7668502
8379,7669875
8380,7671248
8381,7672621
8382,7673995
8383,7675368
8384,7676741
8385,7678115
8386,7679488
8387,7680862
8388,7682236
8389,7683610
8390,7684984
8391,7686358
8392,7687732
8393,7689106
8394,7690480
8395,7691854
8396,7693229
8397,7694603
8398,7695978
8399,7697352
8400,7698727
8401,7700102
8402,7701477
8403,7702852
8404,7704227
8405,7705602
8406,7706977
8407,7708353
8408,7709728
8409,7711103
8410,7712479
8411,7713855
8412,7715230
8413,7716606
8414,7717982
8415,7719358
8416,7720734
8417,7722110
8418,7723486
8419,7724863
8420,7726239
8421,7727615
8422,7728992
8423,7730369
8424,7731745
8425,7733122
8426,7734499
8427,7735876
8428,7737253
8429,7738630
8430,7740007
8431,7741384
8432,7742762
8433,7744139
8434,7745517
8435,7746894
8436,7748272
8437,7749650
8438,7751028
8439,7752405
8440,7753783
8441,7755162
8442,7756540
8443,7757918
8444,7759296
