StageId,StageType,BGM,EnemyIds,HPRate,AtkRate,DefRate,RewardRate,InitCount,AddCount,BossEnemyId,RewardType,BossRewardAmount,BossStatRate
432,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.55,22.55,22.55,22.55,40,20,Skeleton_Shield,SkillGem,100,225.5
433,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.6,22.6,22.6,22.6,40,20,Skeleton_Knight,Diamond,1000,226
434,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.65,22.65,22.65,22.65,40,20,Skeleton_Archer,EnhanceStone,100,226.5
435,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.7,22.7,22.7,22.7,40,20,Skeleton_Warrior,SkillGem,100,227
436,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.75,22.75,22.75,22.75,40,20,Skeleton_Shield,Diamond,1000,227.5
437,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.8,22.8,22.8,22.8,40,20,Skeleton_Knight,EnhanceStone,100,228
438,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.85,22.85,22.85,22.85,40,20,Skeleton_Archer,SkillGem,100,228.5
439,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.9,22.9,22.9,22.9,40,20,Skeleton_Warrior,Diamond,1000,229
440,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.95,22.95,22.95,22.95,40,20,Skeleton_Shield,EnhanceStone,100,229.5
441,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23,23,23,23,40,20,Skeleton_Knight,SkillGem,100,230
442,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.05,23.05,23.05,23.05,40,20,Skeleton_Archer,Diamond,1000,230.5
443,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.1,23.1,23.1,23.1,40,20,Skeleton_Warrior,EnhanceStone,100,231
444,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.15,23.15,23.15,23.15,40,20,Skeleton_Shield,SkillGem,100,231.5
445,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.2,23.2,23.2,23.2,40,20,Skeleton_Knight,Diamond,1000,232
446,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.25,23.25,23.25,23.25,40,20,Skeleton_Archer,EnhanceStone,100,232.5
447,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.3,23.3,23.3,23.3,40,20,Skeleton_Warrior,SkillGem,100,233
448,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.35,23.35,23.35,23.35,40,20,Skeleton_Shield,Diamond,1000,233.5
449,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.4,23.4,23.4,23.4,40,20,Skeleton_Knight,EnhanceStone,100,234
450,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.45,23.45,23.45,23.45,40,20,Skeleton_Archer,SkillGem,100,234.5
451,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.5,23.5,23.5,23.5,40,20,Skeleton_Warrior,Diamond,1000,235
452,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.55,23.55,23.55,23.55,40,20,Skeleton_Shield,EnhanceStone,100,235.5
453,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.6,23.6,23.6,23.6,40,20,Skeleton_Knight,SkillGem,100,236
454,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.65,23.65,23.65,23.65,40,20,Skeleton_Archer,Diamond,1000,236.5
455,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.7,23.7,23.7,23.7,40,20,Skeleton_Warrior,EnhanceStone,100,237
456,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.75,23.75,23.75,23.75,40,20,Skeleton_Shield,SkillGem,100,237.5
457,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.8,23.8,23.8,23.8,40,20,Skeleton_Knight,Diamond,1000,238
458,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.85,23.85,23.85,23.85,40,20,Skeleton_Archer,EnhanceStone,100,238.5
459,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.9,23.9,23.9,23.9,40,20,Skeleton_Warrior,SkillGem,100,239
460,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.95,23.95,23.95,23.95,40,20,Skeleton_Shield,Diamond,1000,239.5
461,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24,24,24,24,40,20,Skeleton_Knight,EnhanceStone,100,240
462,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.05,24.05,24.05,24.05,40,20,Skeleton_Archer,SkillGem,100,240.5
463,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.1,24.1,24.1,24.1,40,20,Skeleton_Warrior,Diamond,1000,241
464,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.15,24.15,24.15,24.15,40,20,Skeleton_Shield,EnhanceStone,100,241.5
465,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.2,24.2,24.2,24.2,40,20,Skeleton_Knight,SkillGem,100,242
466,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.25,24.25,24.25,24.25,40,20,Skeleton_Archer,Diamond,1000,242.5
467,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.3,24.3,24.3,24.3,40,20,Skeleton_Warrior,EnhanceStone,100,243
468,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.35,24.35,24.35,24.35,40,20,Skeleton_Shield,SkillGem,100,243.5
469,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.4,24.4,24.4,24.4,40,20,Skeleton_Knight,Diamond,1000,244
470,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.45,24.45,24.45,24.45,40,20,Skeleton_Archer,EnhanceStone,100,244.5
471,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.5,24.5,24.5,24.5,40,20,Skeleton_Warrior,SkillGem,100,245
472,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.55,24.55,24.55,24.55,40,20,Skeleton_Shield,Diamond,1000,245.5
473,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.6,24.6,24.6,24.6,40,20,Skeleton_Knight,EnhanceStone,100,246
474,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.65,24.65,24.65,24.65,40,20,Skeleton_Archer,SkillGem,100,246.5
475,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.7,24.7,24.7,24.7,40,20,Skeleton_Warrior,Diamond,1000,247
476,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.75,24.75,24.75,24.75,40,20,Skeleton_Shield,EnhanceStone,100,247.5
477,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.8,24.8,24.8,24.8,40,20,Skeleton_Knight,SkillGem,100,248
478,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.85,24.85,24.85,24.85,40,20,Skeleton_Archer,Diamond,1000,248.5
479,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.9,24.9,24.9,24.9,40,20,Skeleton_Warrior,EnhanceStone,100,249
480,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.95,24.95,24.95,24.95,40,20,Skeleton_Shield,SkillGem,100,249.5
481,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25,25,25,25,40,20,Skeleton_Knight,Diamond,1000,250
482,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.05,25.05,25.05,25.05,40,20,Skeleton_Archer,EnhanceStone,100,250.5
483,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.1,25.1,25.1,25.1,40,20,Skeleton_Warrior,SkillGem,100,251
484,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.15,25.15,25.15,25.15,40,20,Skeleton_Shield,Diamond,1000,251.5
485,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.2,25.2,25.2,25.2,40,20,Skeleton_Knight,EnhanceStone,100,252
486,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.25,25.25,25.25,25.25,40,20,Skeleton_Archer,SkillGem,100,252.5
487,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.3,25.3,25.3,25.3,40,20,Skeleton_Warrior,Diamond,1000,253
488,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.35,25.35,25.35,25.35,40,20,Skeleton_Shield,EnhanceStone,100,253.5
489,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.4,25.4,25.4,25.4,40,20,Skeleton_Knight,SkillGem,100,254
490,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.45,25.45,25.45,25.45,40,20,Skeleton_Archer,Diamond,1000,254.5
491,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.5,25.5,25.5,25.5,40,20,Skeleton_Warrior,EnhanceStone,100,255
492,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.55,25.55,25.55,25.55,40,20,Skeleton_Shield,SkillGem,100,255.5
493,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.6,25.6,25.6,25.6,40,20,Skeleton_Knight,Diamond,1000,256
494,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.65,25.65,25.65,25.65,40,20,Skeleton_Archer,EnhanceStone,100,256.5
495,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.7,25.7,25.7,25.7,40,20,Skeleton_Warrior,SkillGem,100,257
496,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.75,25.75,25.75,25.75,40,20,Skeleton_Shield,Diamond,1000,257.5
497,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.8,25.8,25.8,25.8,40,20,Skeleton_Knight,EnhanceStone,100,258
498,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.85,25.85,25.85,25.85,40,20,Skeleton_Archer,SkillGem,100,258.5
499,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.9,25.9,25.9,25.9,40,20,Skeleton_Warrior,Diamond,1000,259
500,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.95,25.95,25.95,25.95,40,20,Skeleton_Shield,EnhanceStone,100,259.5
501,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26,26,26,26,40,20,Skeleton_Knight,SkillGem,100,260
502,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.05,26.05,26.05,26.05,40,20,Skeleton_Archer,Diamond,1000,260.5
503,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.1,26.1,26.1,26.1,40,20,Skeleton_Warrior,EnhanceStone,100,261
504,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.15,26.15,26.15,26.15,40,20,Skeleton_Shield,SkillGem,100,261.5
505,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.2,26.2,26.2,26.2,40,20,Skeleton_Knight,Diamond,1000,262
506,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.25,26.25,26.25,26.25,40,20,Skeleton_Archer,EnhanceStone,100,262.5
507,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.3,26.3,26.3,26.3,40,20,Skeleton_Warrior,SkillGem,100,263
508,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.35,26.35,26.35,26.35,40,20,Skeleton_Shield,Diamond,1000,263.5
509,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.4,26.4,26.4,26.4,40,20,Skeleton_Knight,EnhanceStone,100,264
510,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.45,26.45,26.45,26.45,40,20,Skeleton_Archer,SkillGem,100,264.5
511,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.5,26.5,26.5,26.5,40,20,Skeleton_Warrior,Diamond,1000,265
512,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.55,26.55,26.55,26.55,40,20,Skeleton_Shield,EnhanceStone,100,265.5
513,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.6,26.6,26.6,26.6,40,20,Skeleton_Knight,SkillGem,100,266
514,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.65,26.65,26.65,26.65,40,20,Skeleton_Archer,Diamond,1000,266.5
515,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.7,26.7,26.7,26.7,40,20,Skeleton_Warrior,EnhanceStone,100,267
516,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.75,26.75,26.75,26.75,40,20,Skeleton_Shield,SkillGem,100,267.5
517,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.8,26.8,26.8,26.8,40,20,Skeleton_Knight,Diamond,1000,268
518,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.85,26.85,26.85,26.85,40,20,Skeleton_Archer,EnhanceStone,100,268.5
519,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.9,26.9,26.9,26.9,40,20,Skeleton_Warrior,SkillGem,100,269
520,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.95,26.95,26.95,26.95,40,20,Skeleton_Shield,Diamond,1000,269.5
521,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27,27,27,27,40,20,Skeleton_Knight,EnhanceStone,100,270
522,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.05,27.05,27.05,27.05,40,20,Skeleton_Archer,SkillGem,100,270.5
523,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.1,27.1,27.1,27.1,40,20,Skeleton_Warrior,Diamond,1000,271
524,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.15,27.15,27.15,27.15,40,20,Skeleton_Shield,EnhanceStone,100,271.5
525,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.2,27.2,27.2,27.2,40,20,Skeleton_Knight,SkillGem,100,272
526,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.25,27.25,27.25,27.25,40,20,Skeleton_Archer,Diamond,1000,272.5
527,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.3,27.3,27.3,27.3,40,20,Skeleton_Warrior,EnhanceStone,100,273
528,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.35,27.35,27.35,27.35,40,20,Skeleton_Shield,SkillGem,100,273.5
529,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.4,27.4,27.4,27.4,40,20,Skeleton_Knight,Diamond,1000,274
530,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.45,27.45,27.45,27.45,40,20,Skeleton_Archer,EnhanceStone,100,274.5
531,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.5,27.5,27.5,27.5,40,20,Skeleton_Warrior,SkillGem,100,275
532,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.55,27.55,27.55,27.55,40,20,Skeleton_Shield,Diamond,1000,275.5
533,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.6,27.6,27.6,27.6,40,20,Skeleton_Knight,EnhanceStone,100,276
534,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.65,27.65,27.65,27.65,40,20,Skeleton_Archer,SkillGem,100,276.5
535,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.7,27.7,27.7,27.7,40,20,Skeleton_Warrior,Diamond,1000,277
536,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.75,27.75,27.75,27.75,40,20,Skeleton_Shield,EnhanceStone,100,277.5
537,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.8,27.8,27.8,27.8,40,20,Skeleton_Knight,SkillGem,100,278
538,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.85,27.85,27.85,27.85,40,20,Skeleton_Archer,Diamond,1000,278.5
539,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.9,27.9,27.9,27.9,40,20,Skeleton_Warrior,EnhanceStone,100,279
540,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.95,27.95,27.95,27.95,40,20,Skeleton_Shield,SkillGem,100,279.5
541,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28,28,28,28,40,20,Skeleton_Knight,Diamond,1000,280
542,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.05,28.05,28.05,28.05,40,20,Skeleton_Archer,EnhanceStone,100,280.5
543,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.1,28.1,28.1,28.1,40,20,Skeleton_Warrior,SkillGem,100,281
544,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.15,28.15,28.15,28.15,40,20,Skeleton_Shield,Diamond,1000,281.5
545,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.2,28.2,28.2,28.2,40,20,Skeleton_Knight,EnhanceStone,100,282
546,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.25,28.25,28.25,28.25,40,20,Skeleton_Archer,SkillGem,100,282.5
547,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.3,28.3,28.3,28.3,40,20,Skeleton_Warrior,Diamond,1000,283
548,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.35,28.35,28.35,28.35,40,20,Skeleton_Shield,EnhanceStone,100,283.5
549,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.4,28.4,28.4,28.4,40,20,Skeleton_Knight,SkillGem,100,284
550,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.45,28.45,28.45,28.45,40,20,Skeleton_Archer,Diamond,1000,284.5
551,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.5,28.5,28.5,28.5,40,20,Skeleton_Warrior,EnhanceStone,100,285
552,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.55,28.55,28.55,28.55,40,20,Skeleton_Shield,SkillGem,100,285.5
553,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.6,28.6,28.6,28.6,40,20,Skeleton_Knight,Diamond,1000,286
554,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.65,28.65,28.65,28.65,40,20,Skeleton_Archer,EnhanceStone,100,286.5
555,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.7,28.7,28.7,28.7,40,20,Skeleton_Warrior,SkillGem,100,287
556,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.75,28.75,28.75,28.75,40,20,Skeleton_Shield,Diamond,1000,287.5
557,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.8,28.8,28.8,28.8,40,20,Skeleton_Knight,EnhanceStone,100,288
558,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.85,28.85,28.85,28.85,40,20,Skeleton_Archer,SkillGem,100,288.5
559,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.9,28.9,28.9,28.9,40,20,Skeleton_Warrior,Diamond,1000,289
560,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.95,28.95,28.95,28.95,40,20,Skeleton_Shield,EnhanceStone,100,289.5
561,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29,29,29,29,40,20,Skeleton_Knight,SkillGem,100,290
562,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.05,29.05,29.05,29.05,40,20,Skeleton_Archer,Diamond,1000,290.5
563,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.1,29.1,29.1,29.1,40,20,Skeleton_Warrior,EnhanceStone,100,291
564,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.15,29.15,29.15,29.15,40,20,Skeleton_Shield,SkillGem,100,291.5
565,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.2,29.2,29.2,29.2,40,20,Skeleton_Knight,Diamond,1000,292
566,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.25,29.25,29.25,29.25,40,20,Skeleton_Archer,EnhanceStone,100,292.5
567,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.3,29.3,29.3,29.3,40,20,Skeleton_Warrior,SkillGem,100,293
568,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.35,29.35,29.35,29.35,40,20,Skeleton_Shield,Diamond,1000,293.5
569,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.4,29.4,29.4,29.4,40,20,Skeleton_Knight,EnhanceStone,100,294
570,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.45,29.45,29.45,29.45,40,20,Skeleton_Archer,SkillGem,100,294.5
571,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.5,29.5,29.5,29.5,40,20,Skeleton_Warrior,Diamond,1000,295
572,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.55,29.55,29.55,29.55,40,20,Skeleton_Shield,EnhanceStone,100,295.5
573,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.6,29.6,29.6,29.6,40,20,Skeleton_Knight,SkillGem,100,296
574,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.65,29.65,29.65,29.65,40,20,Skeleton_Archer,Diamond,1000,296.5
575,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.7,29.7,29.7,29.7,40,20,Skeleton_Warrior,EnhanceStone,100,297
